chr	pos	str	con	per_site_wei
Chr1	7357231	-	CHH	0.46153846153846156
Chr1	7357233	-	CHH	0.07692307692307693
Chr1	7357236	-	CHH	0.5769230769230769
Chr1	7357246	-	CHH	0.2413793103448276
Chr1	7357249	-	CHH	0.41935483870967744
Chr1	7357254	+	CHH	0.40540540540540543
Chr1	7357257	-	CHH	0.20689655172413793
Chr1	7357264	-	CHH	0.3225806451612903
Chr1	7357269	+	CHH	0.2972972972972973
Chr1	7357276	-	CHH	0.06451612903225806
Chr1	7357280	-	CHH	0.0967741935483871
Chr1	7357292	-	CHH	0.15625
Chr1	7357294	-	CHH	0.17142857142857143
Chr1	7357313	-	CHH	0.34285714285714286
Chr1	7357315	-	CHH	0.05555555555555555
Chr1	7357318	+	CHH	0.5588235294117647
Chr1	7357329	-	CHH	0.6129032258064516
Chr1	7357335	-	CHH	0.3870967741935484
Chr1	7357337	+	CHH	0.058823529411764705
Chr1	7357343	+	CHH	0.08571428571428572
Chr1	7357346	+	CHH	0.1388888888888889
Chr1	7357358	+	CHH	0.3055555555555556
Chr1	7357361	+	CHH	0.1388888888888889
Chr1	7357363	+	CHH	0.4857142857142857
Chr1	7357378	-	CHH	0.11764705882352941
Chr1	7357379	-	CHH	0.3333333333333333
Chr1	7357384	+	CHH	0.10810810810810811
Chr1	7357395	-	CHH	0.3225806451612903
Chr1	7357401	-	CHH	0.17857142857142858
Chr1	7357413	-	CHH	0.14814814814814814
Chr1	7357416	+	CHH	0.2222222222222222
Chr1	7357430	-	CHH	0.16666666666666666
Chr1	7357435	-	CHH	0.07692307692307693
Chr1	7357438	+	CHH	0.05714285714285714
Chr1	7357439	+	CHH	0.2857142857142857
Chr1	7357442	-	CHH	0.07407407407407407
Chr1	7357453	+	CHH	0.11428571428571428
Chr1	7357457	-	CHH	0.64
Chr1	7357461	+	CHH	0.42857142857142855
Chr1	7357464	+	CHH	0.08571428571428572
Chr1	7357469	-	CHH	0.6296296296296297
Chr1	7357471	-	CHH	0.07692307692307693
Chr1	7357475	-	CHH	0.18518518518518517
Chr1	7357483	+	CHH	0.3939393939393939
Chr1	7357486	-	CHH	0.07142857142857142
Chr1	7357494	+	CHH	0.4642857142857143
Chr1	7357504	+	CHH	0.5172413793103449
Chr1	7357507	-	CHH	0.08333333333333333
Chr1	7357519	-	CHH	0.18181818181818182
Chr1	7357529	-	CHH	0.23809523809523808
Chr1	7357530	-	CHH	0.14285714285714285
Chr1	7357535	-	CHH	0.3333333333333333
Chr1	7357544	+	CHH	0.375
Chr1	7357550	-	CHH	0.36363636363636365
Chr1	7357560	+	CHH	0.23333333333333334
Chr1	7357579	+	CHH	0.22580645161290322
Chr1	7357611	-	CHH	0.3333333333333333
Chr1	7357616	-	CHH	0.43478260869565216
Chr1	7357619	+	CHH	0.0967741935483871
Chr1	7357623	-	CHH	0.25
Chr1	7357628	-	CHH	0.45454545454545453
Chr1	7357633	-	CHH	0.3
Chr1	7357635	-	CHH	0.3
Chr1	7357637	-	CHH	0.15
Chr1	7357638	+	CHH	0.5
Chr1	7357641	-	CHH	0.09523809523809523
Chr1	7357650	-	CHH	0.6190476190476191
Chr1	7357663	+	CHH	0.5806451612903226
Chr1	7357677	-	CHH	0.375
Chr1	7357678	-	CHH	0.5416666666666666
Chr1	7357686	+	CHH	0.13793103448275862
Chr1	7357693	-	CHH	0.36
Chr1	7357703	+	CHH	0.06896551724137931
Chr1	7357708	-	CHH	0.375
Chr1	7357712	+	CHH	0.3870967741935484
Chr1	7357715	-	CHH	0.2608695652173913
Chr1	7357733	+	CHH	0.3333333333333333
Chr1	7357745	-	CHH	0.10526315789473684
Chr1	7357746	+	CHH	0.27586206896551724
Chr1	7357785	+	CHH	0.10714285714285714
Chr1	7357787	+	CHH	0.10714285714285714
Chr1	7357790	-	CHH	0.6923076923076923
Chr1	7357814	+	CHH	0.0967741935483871
Chr1	7357842	-	CHH	0.18181818181818182
Chr1	7357844	-	CHH	0.3
Chr1	7357846	+	CHH	0.15151515151515152
Chr1	7357849	-	CHH	0.2
Chr1	7357850	-	CHH	0.5
Chr1	7357854	+	CHH	0.06060606060606061
Chr1	7357865	-	CHH	0.36363636363636365
Chr1	7357870	+	CHH	0.08823529411764706
Chr1	7357871	+	CHH	0.058823529411764705
Chr1	7357875	+	CHH	0.058823529411764705
Chr1	7357876	+	CHH	0.2647058823529412
Chr1	7357893	+	CHH	0.09090909090909091
Chr1	7357896	-	CHH	0.14285714285714285
Chr1	7357897	+	CHH	0.375
Chr1	7357910	+	CHH	0.06451612903225806
Chr1	7357924	-	CHH	0.16666666666666666
Chr1	7357932	+	CHH	0.25806451612903225
Chr1	7357949	-	CHH	0.21052631578947367
Chr1	7357958	-	CHH	0.21052631578947367
Chr1	7357976	-	CHH	0.5454545454545454
Chr1	7357983	+	CHH	0.06060606060606061
Chr1	7357984	+	CHH	0.625
Chr1	7357992	+	CHH	0.40625
Chr1	7357995	-	CHH	0.6363636363636364
Chr1	7358005	+	CHH	0.0967741935483871
Chr1	7358008	+	CHH	0.7
Chr1	7358034	-	CHH	0.25806451612903225
Chr1	7358039	+	CHH	0.2
Chr1	7358048	-	CHH	0.375
Chr1	7358066	+	CHH	0.15625
Chr1	7358081	-	CHH	0.1875
Chr1	7358086	-	CHH	0.17647058823529413
Chr1	7358096	-	CHH	0.08333333333333333
Chr1	7358103	+	CHH	0.0967741935483871
Chr1	7358108	+	CHH	0.06451612903225806
Chr1	7358137	+	CHH	0.15151515151515152
Chr1	7358158	-	CHH	0.5952380952380952
Chr1	7358162	+	CHH	0.125
Chr1	7358166	+	CHH	0.425
Chr1	7358174	-	CHH	0.07317073170731707
Chr1	7358176	+	CHH	0.12195121951219512
Chr1	7358180	-	CHH	0.625
Chr1	7358183	-	CHH	0.275
Chr1	7358191	-	CHH	0.3333333333333333
Chr1	7358192	-	CHH	0.10256410256410256
Chr1	7358194	+	CHH	0.075
Chr1	7358198	+	CHH	0.05128205128205128
Chr1	7358205	-	CHH	0.1794871794871795
Chr1	7358210	+	CHH	0.05128205128205128
Chr1	7358214	-	CHH	0.075
Chr1	7358215	+	CHH	0.275
Chr1	7358245	-	CHH	0.05128205128205128
Chr1	7358256	+	CHH	0.075
Chr1	7358260	-	CHH	0.24324324324324326
Chr1	7358270	+	CHH	0.05
Chr1	7358276	+	CHH	0.35
Chr1	7358282	-	CHH	0.05405405405405406
Chr1	7358284	+	CHH	0.42105263157894735
Chr1	7358305	-	CHH	0.225
Chr1	7358318	+	CHH	0.04878048780487805
Chr1	7358343	-	CHH	0.36363636363636365
Chr1	7358345	+	CHH	0.1
Chr1	7358354	+	CHH	0.15
Chr1	7358362	+	CHH	0.55
Chr1	7358373	-	CHH	0.5116279069767442
Chr1	7358375	+	CHH	0.05128205128205128
Chr1	7358395	+	CHH	0.1111111111111111
Chr1	7358405	-	CHH	0.075
Chr1	7358415	-	CHH	0.41025641025641024
Chr1	7358419	+	CHH	0.3235294117647059
Chr1	7358464	+	CHH	0.10714285714285714
Chr1	7358469	+	CHH	0.14814814814814814
Chr1	7358494	-	CHH	0.36
Chr1	7358498	-	CHH	0.08333333333333333
Chr1	7358502	+	CHH	0.2857142857142857
Chr1	7358505	-	CHH	0.3333333333333333
Chr1	7358512	+	CHH	0.3888888888888889
Chr1	7358537	-	CHH	0.5769230769230769
Chr1	7358540	+	CHH	0.35714285714285715
Chr1	7358554	-	CHH	0.4166666666666667
Chr1	7358557	+	CHH	0.3076923076923077
Chr1	7358559	+	CHH	0.23076923076923078
Chr1	7358567	+	CHH	0.38461538461538464
Chr1	7358581	-	CHH	0.25
Chr1	7358583	-	CHH	0.2
Chr1	7358584	-	CHH	0.1
Chr1	7358588	-	CHH	0.21052631578947367
Chr1	7358626	-	CHH	0.13333333333333333
Chr1	7358658	+	CHH	0.6153846153846154
Chr1	7358661	-	CHH	0.19047619047619047
Chr1	7358675	-	CHH	0.09090909090909091
Chr1	7358679	+	CHH	0.125
Chr1	7358681	+	CHH	0.13333333333333333
Chr1	7358682	+	CHH	0.2
Chr1	7358683	+	CHH	0.35714285714285715
Chr1	7358687	-	CHH	0.20833333333333334
Chr1	7358688	+	CHH	0.5333333333333333
Chr1	7358701	+	CHH	0.21428571428571427
Chr1	7358702	+	CHH	0.5
Chr1	7358705	-	CHH	0.19230769230769232
Chr1	7358709	-	CHH	0.48
Chr1	7358712	+	CHH	0.5714285714285714
Chr1	7358721	-	CHH	0.48148148148148145
Chr1	7358739	+	CHH	0.16666666666666666
Chr1	7358742	-	CHH	0.24242424242424243
Chr1	7358749	+	CHH	0.16666666666666666
Chr1	7358751	+	CHH	0.18181818181818182
Chr1	7358759	+	CHH	0.4166666666666667
Chr1	7358765	-	CHH	0.5757575757575758
Chr1	7358767	+	CHH	0.2727272727272727
Chr1	7358774	-	CHH	0.24242424242424243
Chr1	7358781	+	CHH	0.4166666666666667
Chr1	7358791	+	CHH	0.13333333333333333
Chr1	7358793	+	CHH	0.3125
Chr1	7358796	+	CHH	0.17647058823529413
Chr1	7358821	-	CHH	0.1
Chr1	7358831	-	CHH	0.19230769230769232
Chr1	7358836	-	CHH	0.12
Chr1	7358838	+	CHH	0.23529411764705882
Chr1	7358848	+	CHH	0.11764705882352941
Chr1	7358852	+	CHH	0.4444444444444444
Chr1	7358855	+	CHH	0.3888888888888889
Chr1	7358858	-	CHH	0.08333333333333333
Chr1	7358868	-	CHH	0.30434782608695654
Chr1	7358871	+	CHH	0.15789473684210525
Chr1	7358874	+	CHH	0.6470588235294118
Chr1	7358900	-	CHH	0.625
Chr1	7358902	+	CHH	0.11764705882352941
Chr1	7358904	+	CHH	0.11764705882352941
Chr1	7358905	+	CHH	0.29411764705882354
Chr1	7358909	-	CHH	0.3333333333333333
Chr1	7358916	+	CHH	0.16666666666666666
Chr1	7358922	-	CHH	0.09523809523809523
Chr1	7358950	-	CHH	0.2857142857142857
Chr1	7358975	+	CHH	0.11764705882352941
Chr1	7358977	+	CHH	0.11764705882352941
Chr1	7358982	+	CHH	0.11764705882352941
Chr1	7358990	-	CHH	0.24
Chr1	7358991	+	CHH	0.35294117647058826
Chr1	7358994	-	CHH	0.08695652173913043
Chr1	7359007	-	CHH	0.5652173913043478
Chr1	7359029	-	CHH	0.6363636363636364
Chr1	7359041	-	CHH	0.36
Chr1	7359045	-	CHH	0.46153846153846156
Chr1	7359047	+	CHH	0.4
Chr1	7359062	-	CHH	0.4090909090909091
Chr1	7359064	+	CHH	0.1
Chr1	7359065	+	CHH	0.38095238095238093
Chr1	7359072	-	CHH	0.14285714285714285
Chr1	7359076	-	CHH	0.5
Chr1	7359078	-	CHH	0.1
Chr1	7359087	+	CHH	0.11538461538461539
Chr1	7359089	+	CHH	0.07692307692307693
Chr1	7359091	+	CHH	0.19230769230769232
Chr1	7359098	-	CHH	0.3157894736842105
Chr1	7359100	-	CHH	0.10526315789473684
Chr1	7359106	-	CHH	0.1111111111111111
Chr1	7359109	-	CHH	0.6111111111111112
Chr1	7359110	-	CHH	0.1111111111111111
Chr1	7359137	+	CHH	0.125
Chr1	7359143	-	CHH	0.26666666666666666
Chr1	7359159	-	CHH	0.3333333333333333
Chr1	7359165	-	CHH	0.16666666666666666
Chr1	7359169	+	CHH	0.25
Chr1	7359174	-	CHH	0.125
Chr1	7359180	+	CHH	0.34615384615384615
Chr1	7359184	-	CHH	0.21428571428571427
Chr1	7359187	-	CHH	0.13333333333333333
Chr1	7359195	+	CHH	0.28
Chr1	7359198	+	CHH	0.07692307692307693
Chr1	7359200	+	CHH	0.07692307692307693
Chr1	7359206	-	CHH	0.125
Chr1	7359218	+	CHH	0.09090909090909091
Chr1	7359220	+	CHH	0.09523809523809523
Chr1	7359224	+	CHH	0.36363636363636365
Chr1	7359229	-	CHH	0.2857142857142857
Chr1	7359230	+	CHH	0.4
Chr1	7359240	+	CHH	0.21739130434782608
Chr1	7359243	-	CHH	0.17391304347826086
Chr1	7359259	-	CHH	0.21739130434782608
Chr1	7359263	+	CHH	0.07142857142857142
Chr1	7359271	-	CHH	0.19230769230769232
Chr1	7359279	-	CHH	0.18518518518518517
Chr1	7359282	-	CHH	0.11538461538461539
Chr1	7359295	+	CHH	0.16666666666666666
Chr1	7359298	-	CHH	0.2413793103448276
Chr1	7359301	-	CHH	0.16129032258064516
Chr1	7359307	+	CHH	0.05555555555555555
Chr1	7359310	-	CHH	0.2727272727272727
Chr1	7359312	+	CHH	0.16216216216216217
Chr1	7359320	-	CHH	0.06666666666666667
Chr1	7359333	-	CHH	0.09375
Chr1	7359334	-	CHH	0.12903225806451613
Chr1	7359350	-	CHH	0.20689655172413793
Chr1	7359352	+	CHH	0.0975609756097561
Chr1	7359361	-	CHH	0.5666666666666667
Chr1	7359370	-	CHH	0.0967741935483871
Chr1	7359371	-	CHH	0.375
Chr1	7359373	-	CHH	0.0625
Chr1	7359374	+	CHH	0.475
Chr1	7359380	+	CHH	0.425
Chr1	7359395	-	CHH	0.4117647058823529
Chr1	7359409	+	CHH	0.05263157894736842
Chr1	7359411	+	CHH	0.13513513513513514
Chr1	7359421	+	CHH	0.23529411764705882
Chr1	7359424	-	CHH	0.34210526315789475
Chr1	7359472	+	CHH	0.16129032258064516
Chr1	7359479	+	CHH	0.4666666666666667
Chr1	7359484	+	CHH	0.13333333333333333
Chr1	7359495	-	CHH	0.13157894736842105
Chr1	7359497	-	CHH	0.2894736842105263
Chr1	7359506	+	CHH	0.21875
Chr1	7359511	-	CHH	0.15625
Chr1	7359513	-	CHH	0.0967741935483871
Chr1	7359518	+	CHH	0.15625
Chr1	7359532	+	CHH	0.08823529411764706
Chr1	7359535	+	CHH	0.058823529411764705
Chr1	7359537	+	CHH	0.6470588235294118
Chr1	7359542	-	CHH	0.09375
Chr1	7359543	+	CHH	0.058823529411764705
Chr1	7359544	+	CHH	0.3939393939393939
Chr1	7359567	-	CHH	0.5862068965517241
Chr1	7359574	-	CHH	0.65625
Chr1	7359577	-	CHH	0.0967741935483871
Chr1	7359583	+	CHH	0.21428571428571427
Chr1	7359586	+	CHH	0.5555555555555556
Chr1	7359594	+	CHH	0.06896551724137931
Chr1	7359596	+	CHH	0.2413793103448276
Chr1	7359603	-	CHH	0.05555555555555555
Chr1	7359608	-	CHH	0.35135135135135137
Chr1	7359609	-	CHH	0.10256410256410256
Chr1	7359610	-	CHH	0.05128205128205128
Chr1	7359615	+	CHH	0.12
Chr1	7359618	-	CHH	0.2857142857142857
Chr1	7359622	-	CHH	0.4318181818181818
Chr1	7359627	+	CHH	0.08695652173913043
Chr1	7359629	+	CHH	0.4090909090909091
Chr1	7359636	-	CHH	0.10869565217391304
Chr1	7359643	-	CHH	0.4186046511627907
Chr1	7359646	-	CHH	0.4186046511627907
Chr1	7359652	+	CHH	0.5882352941176471
Chr1	7359658	-	CHH	0.4090909090909091
Chr1	7359665	+	CHH	0.26666666666666666
Chr1	7359671	-	CHH	0.06666666666666667
Chr1	7359672	+	CHH	0.42857142857142855
Chr1	7359690	+	CHH	0.29411764705882354
Chr1	7359695	-	CHH	0.1282051282051282
Chr1	7359697	+	CHH	0.13333333333333333
Chr1	7359699	+	CHH	0.1875
Chr1	7359703	+	CHH	0.13333333333333333
Chr1	7359723	-	CHH	0.06060606060606061
Chr1	7359729	-	CHH	0.10810810810810811
Chr1	7359731	+	CHH	0.1
Chr1	7359737	+	CHH	0.09090909090909091
Chr1	7359740	-	CHH	0.2727272727272727
Chr1	7359741	+	CHH	0.09090909090909091
Chr1	7359752	+	CHH	0.45454545454545453
Chr1	7359767	-	CHH	0.07407407407407407
Chr1	7359770	-	CHH	0.2
Chr1	7359773	-	CHH	0.13043478260869565
Chr1	7359780	-	CHH	0.1
Chr1	7359782	+	CHH	0.08
Chr1	7359784	+	CHH	0.52
Chr1	7359816	-	CHH	0.3
Chr1	7359820	-	CHH	0.1
Chr1	7359827	-	CHH	0.09523809523809523
Chr1	7359835	+	CHH	0.2857142857142857
Chr1	7359840	-	CHH	0.25
Chr1	7359865	-	CHH	0.36363636363636365
Chr1	7359877	-	CHH	0.10526315789473684
Chr1	7359886	-	CHH	0.3333333333333333
Chr1	7359904	-	CHH	0.21428571428571427
Chr1	7359917	+	CHH	0.375
Chr1	7359926	+	CHH	0.3125
Chr1	7359932	-	CHH	0.10526315789473684
Chr1	7359936	+	CHH	0.21428571428571427
Chr1	7359939	-	CHH	0.35294117647058826
Chr1	7359946	-	CHH	0.17647058823529413
Chr1	7359956	-	CHH	0.11764705882352941
Chr1	7359966	-	CHH	0.26666666666666666
Chr1	7359969	+	CHH	0.45454545454545453
Chr1	7359974	-	CHH	0.3076923076923077
Chr1	7359978	-	CHH	0.2727272727272727
Chr1	7359991	+	CHH	0.3
Chr1	7359995	-	CHH	0.18181818181818182
Chr1	7360044	+	CHH	0.6
Chr1	7360047	-	CHH	0.8333333333333334
Chr1	7360105	-	CHH	0.4
Chr1	7360111	-	CHH	0.8
Chr1	7360113	-	CHH	0.8
Chr1	7360122	-	CHH	0.4
Chr1	7360177	-	CHH	0.375
Chr1	7360228	-	CHH	0.5454545454545454
Chr1	7360233	-	CHH	0.6
Chr1	7360247	+	CHH	0.25
Chr1	7360258	+	CHH	0.4444444444444444
Chr1	7360263	-	CHH	0.5
Chr1	7360272	+	CHH	0.6666666666666666
Chr1	7360277	+	CHH	0.2222222222222222
Chr1	7360286	+	CHH	0.16666666666666666
Chr1	7360291	+	CHH	0.21428571428571427
Chr1	7360299	+	CHH	0.6428571428571429
Chr1	7360318	+	CHH	0.1111111111111111
Chr1	7360337	-	CHH	0.36363636363636365
Chr1	7360339	+	CHH	0.25
Chr1	7360341	+	CHH	0.13333333333333333
Chr1	7360344	-	CHH	0.16666666666666666
Chr1	7360348	+	CHH	0.1875
Chr1	7360352	+	CHH	0.17647058823529413
Chr1	7360356	+	CHH	0.25
Chr1	7360378	+	CHH	0.5625
Chr1	7360393	+	CHH	0.3125
Chr1	7360426	+	CHH	0.25
Chr1	7360434	+	CHH	0.17647058823529413
Chr1	7360439	+	CHH	0.1875
Chr1	7360443	-	CHH	0.2
Chr1	7360446	-	CHH	0.18181818181818182
Chr1	7360450	-	CHH	0.5454545454545454
Chr1	7360452	-	CHH	0.3333333333333333
Chr1	7360467	+	CHH	0.2222222222222222
Chr1	7360470	-	CHH	0.125
Chr1	7360477	+	CHH	0.2222222222222222
Chr1	7360484	+	CHH	0.25
Chr1	7360489	+	CHH	0.25
Chr1	7360526	+	CHH	0.25
Chr1	7360539	-	CHH	0.14285714285714285
Chr1	7360543	-	CHH	0.16666666666666666
Chr1	7360559	+	CHH	0.18181818181818182
Chr1	7360571	+	CHH	0.36363636363636365
Chr1	7360575	-	CHH	0.11764705882352941
Chr1	7360589	-	CHH	0.3125
Chr1	7360590	+	CHH	0.25
Chr1	7360593	-	CHH	0.375
Chr1	7360604	-	CHH	0.3125
Chr1	7360615	+	CHH	0.36363636363636365
Chr1	7360626	-	CHH	0.36363636363636365
Chr1	7360635	+	CHH	0.3333333333333333
Chr1	7360641	+	CHH	0.4666666666666667
Chr1	7360648	+	CHH	0.26666666666666666
Chr1	7360671	+	CHH	0.46153846153846156
Chr1	7360684	-	CHH	0.38461538461538464
Chr1	7360694	+	CHH	0.14285714285714285
Chr1	7360734	+	CHH	0.13333333333333333
Chr1	7360743	+	CHH	0.1875
Chr1	7360746	-	CHH	0.5454545454545454
Chr1	7360748	+	CHH	0.1111111111111111
Chr1	7360754	-	CHH	0.16666666666666666
Chr1	7360772	+	CHH	0.1111111111111111
Chr1	7360779	-	CHH	0.16666666666666666
Chr1	7360786	+	CHH	0.5333333333333333
Chr1	7360798	-	CHH	0.6666666666666666
Chr1	7360807	+	CHH	0.2777777777777778
Chr1	7360815	-	CHH	0.15384615384615385
Chr1	7360823	+	CHH	0.1
Chr1	7360827	-	CHH	0.25
Chr1	7360833	-	CHH	0.4375
Chr1	7360838	-	CHH	0.8125
Chr1	7360871	-	CHH	0.47058823529411764
Chr1	7360877	+	CHH	0.10526315789473684
Chr1	7360883	-	CHH	0.23529411764705882
Chr1	7360884	-	CHH	0.11764705882352941
Chr1	7360887	-	CHH	0.375
Chr1	7360891	-	CHH	0.4375
Chr1	7360897	-	CHH	0.1875
Chr1	7360900	+	CHH	0.5
Chr1	7360913	-	CHH	0.3333333333333333
Chr1	7360915	-	CHH	0.26666666666666666
Chr1	7360962	-	CHH	0.3
Chr1	7360970	+	CHH	0.2727272727272727
Chr1	7361027	+	CHH	0.16666666666666666
Chr1	7361039	-	CHH	0.6666666666666666
Chr1	7361047	+	CHH	0.4375
Chr1	7361069	+	CHH	0.25
Chr1	7361087	+	CHH	0.3333333333333333
Chr1	7361100	+	CHH	0.5
Chr1	7361106	+	CHH	0.42857142857142855
Chr1	7361129	-	CHH	0.5384615384615384
Chr1	7361133	+	CHH	0.2857142857142857
Chr1	7361136	-	CHH	0.5384615384615384
Chr1	7361151	-	CHH	0.42857142857142855
Chr1	7361154	-	CHH	0.26666666666666666
Chr1	7361190	+	CHH	0.6666666666666666
Chr1	7361213	+	CHH	0.4
Chr1	7361216	-	CHH	0.3333333333333333
Chr1	7361283	+	CHH	0.42857142857142855
Chr1	7361298	-	CHH	0.3333333333333333
Chr1	7361301	+	CHH	0.25
Chr1	7361309	-	CHH	0.4117647058823529
Chr1	7361321	-	CHH	0.4117647058823529
Chr1	7361340	-	CHH	0.3333333333333333
Chr1	7361344	-	CHH	0.5263157894736842
Chr1	7361382	-	CHH	0.45
Chr1	7361384	-	CHH	0.15
Chr1	7361387	+	CHH	0.3
Chr1	7361408	-	CHH	0.21052631578947367
Chr1	7361428	-	CHH	0.15789473684210525
Chr1	7361435	+	CHH	0.1875
Chr1	7361452	+	CHH	0.35714285714285715
Chr1	7361457	-	CHH	0.29411764705882354
Chr1	7361461	-	CHH	0.13333333333333333
Chr1	7361466	-	CHH	0.2857142857142857
Chr1	7361472	+	CHH	0.5
Chr1	7361477	-	CHH	0.35714285714285715
Chr1	7361480	+	CHH	0.26666666666666666
Chr1	7361483	-	CHH	0.26666666666666666
Chr1	7361497	-	CHH	0.2857142857142857
Chr1	7361502	+	CHH	0.3125
Chr1	7361510	-	CHH	0.5625
Chr1	7361526	+	CHH	0.4375
Chr1	7361540	-	CHH	0.2
Chr1	7361543	-	CHH	0.4666666666666667
Chr1	7361571	+	CHH	0.29411764705882354
Chr1	7361579	+	CHH	0.5
Chr1	7361587	+	CHH	0.13333333333333333
Chr1	7361617	-	CHH	0.375
Chr1	7361635	-	CHH	0.375
Chr1	7361651	+	CHH	0.7142857142857143
Chr1	7361654	-	CHH	0.23076923076923078
Chr1	7361688	-	CHH	0.4166666666666667
Chr1	7361695	-	CHH	0.46153846153846156
Chr1	7361726	+	CHH	0.5
Chr1	7361745	+	CHH	0.25
Chr1	7361752	-	CHH	0.1875
Chr1	7361758	-	CHH	0.26666666666666666
Chr1	7361759	+	CHH	0.35714285714285715
Chr1	7361776	-	CHH	0.13333333333333333
Chr1	7361787	+	CHH	0.3157894736842105
Chr1	7361790	+	CHH	0.47368421052631576
Chr1	7361802	+	CHH	0.09090909090909091
Chr1	7361812	-	CHH	0.3
Chr1	7361817	+	CHH	0.13636363636363635
Chr1	7361828	-	CHH	0.391304347826087
Chr1	7361829	+	CHH	0.1
Chr1	7361850	+	CHH	0.4
Chr1	7361855	+	CHH	0.28
Chr1	7361858	+	CHH	0.17857142857142858
Chr1	7361865	-	CHH	0.1
Chr1	7361896	-	CHH	0.5
Chr1	7361905	-	CHH	0.14285714285714285
Chr1	7361909	-	CHH	0.08571428571428572
Chr1	7361919	-	CHH	0.47058823529411764
Chr1	7361923	-	CHH	0.1111111111111111
Chr1	7361925	+	CHH	0.20512820512820512
Chr1	7361932	-	CHH	0.19444444444444445
Chr1	7361938	+	CHH	0.06976744186046512
Chr1	7361942	-	CHH	0.5
Chr1	7361945	+	CHH	0.3170731707317073
Chr1	7361948	+	CHH	0.15555555555555556
Chr1	7361956	+	CHH	0.14
Chr1	7361963	+	CHH	0.05660377358490566
Chr1	7361964	+	CHH	0.05555555555555555
Chr1	7361973	+	CHH	0.30357142857142855
Chr1	7361983	-	CHH	0.07317073170731707
Chr1	7361984	+	CHH	0.06349206349206349
Chr1	7361991	+	CHH	0.06060606060606061
Chr1	7361993	+	CHH	0.6031746031746031
Chr1	7362002	-	CHH	0.3783783783783784
Chr1	7362007	-	CHH	0.5945945945945946
Chr1	7362014	+	CHH	0.06349206349206349
Chr1	7362025	+	CHH	0.2833333333333333
Chr1	7362036	-	CHH	0.22857142857142856
Chr1	7362049	-	CHH	0.37142857142857144
Chr1	7362050	-	CHH	0.05714285714285714
Chr1	7362054	-	CHH	0.23529411764705882
Chr1	7362058	-	CHH	0.058823529411764705
Chr1	7362059	+	CHH	0.07017543859649122
Chr1	7362088	+	CHH	0.15
Chr1	7362094	-	CHH	0.05714285714285714
Chr1	7362104	+	CHH	0.2
Chr1	7362109	+	CHH	0.2857142857142857
Chr1	7362116	-	CHH	0.0625
Chr1	7362134	-	CHH	0.2777777777777778
Chr1	7362146	+	CHH	0.5
Chr1	7362180	-	CHH	0.525
Chr1	7362208	+	CHH	0.05128205128205128
Chr1	7362210	+	CHH	0.7105263157894737
Chr1	7362216	-	CHH	0.2222222222222222
Chr1	7362230	-	CHH	0.43243243243243246
Chr1	7362233	+	CHH	0.06666666666666667
Chr1	7362235	+	CHH	0.16666666666666666
Chr1	7362237	+	CHH	0.13333333333333333
Chr1	7362240	-	CHH	0.4166666666666667
Chr1	7362241	+	CHH	0.42857142857142855
Chr1	7362252	-	CHH	0.3235294117647059
Chr1	7362255	+	CHH	0.28
Chr1	7362263	+	CHH	0.20833333333333334
Chr1	7362270	+	CHH	0.19047619047619047
Chr1	7362280	-	CHH	0.22580645161290322
Chr1	7362285	+	CHH	0.10526315789473684
Chr1	7362288	+	CHH	0.25
Chr1	7362294	+	CHH	0.35
Chr1	7362297	-	CHH	0.34615384615384615
Chr1	7362303	+	CHH	0.5789473684210527
Chr1	7362306	-	CHH	0.5
Chr1	7362311	-	CHH	0.56
Chr1	7362318	+	CHH	0.2
Chr1	7362328	-	CHH	0.4166666666666667
Chr1	7362345	-	CHH	0.1
Chr1	7362357	+	CHH	0.46153846153846156
Chr1	7362360	-	CHH	0.3888888888888889
Chr1	7362369	-	CHH	0.125
Chr1	7362374	-	CHH	0.125
Chr1	7362384	-	CHH	0.21428571428571427
Chr1	7362388	+	CHH	0.18181818181818182
Chr1	7362402	-	CHH	0.2777777777777778
Chr1	7362412	+	CHH	0.18181818181818182
Chr1	7362422	-	CHH	0.38461538461538464
Chr1	7362432	+	CHH	0.23076923076923078
Chr1	7362442	-	CHH	0.2727272727272727
Chr1	7362445	+	CHH	0.14285714285714285
Chr1	7362457	+	CHH	0.26666666666666666
Chr1	7362472	-	CHH	0.2222222222222222
Chr1	7362487	-	CHH	0.2222222222222222
Chr1	7362497	+	CHH	0.15384615384615385
Chr1	7362498	+	CHH	0.46153846153846156
Chr1	7362509	-	CHH	0.3
Chr1	7362511	-	CHH	0.2
Chr1	7362528	+	CHH	0.29411764705882354
Chr1	7362539	-	CHH	0.46153846153846156
Chr1	7362549	+	CHH	0.23076923076923078
Chr1	7362573	+	CHH	0.6923076923076923
Chr1	7362584	-	CHH	0.38461538461538464
Chr1	7362588	+	CHH	0.16666666666666666
Chr1	7362606	-	CHH	0.1875
Chr1	7362611	+	CHH	0.35294117647058826
Chr1	7362615	-	CHH	0.11764705882352941
Chr1	7362638	-	CHH	0.09523809523809523
Chr1	7362639	-	CHH	0.14285714285714285
Chr1	7362674	+	CHH	0.1875
Chr1	7362676	+	CHH	0.1875
Chr1	7362677	+	CHH	0.1875
Chr1	7362695	+	CHH	0.375
Chr1	7362696	+	CHH	0.125
