chr	pos	str	con	per_site_wei
Chr1	13268543	-	CG	1.0
Chr1	13268835	-	CG	1.0
Chr1	13268879	+	CG	1.0
Chr1	13268880	-	CG	1.0
Chr1	13268905	+	CG	0.8
Chr1	13268906	-	CG	1.0
Chr1	13268910	+	CG	0.75
Chr1	13268911	-	CG	1.0
Chr1	13268914	+	CG	0.875
Chr1	13268915	-	CG	1.0
Chr1	13268950	+	CG	0.8888888888888888
Chr1	13268951	-	CG	1.0
Chr1	13268956	+	CG	1.0
Chr1	13268957	-	CG	1.0
Chr1	13268981	+	CG	1.0
Chr1	13268989	+	CG	0.7777777777777778
Chr1	13268990	-	CG	1.0
Chr1	13269006	+	CG	0.9090909090909091
Chr1	13269007	-	CG	1.0
Chr1	13269081	+	CG	1.0
Chr1	13269082	-	CG	1.0
Chr1	13269122	+	CG	1.0
Chr1	13269123	-	CG	1.0
Chr1	13269162	+	CG	1.0
Chr1	13269163	-	CG	0.9090909090909091
Chr1	13269207	+	CG	1.0
Chr1	13269208	-	CG	1.0
Chr1	13269239	-	CG	0.6666666666666666
Chr1	13269243	-	CG	1.0
Chr1	13269279	-	CG	0.8
Chr1	13269337	+	CG	0.3333333333333333
Chr1	13270077	+	CG	0.375
Chr1	13270087	+	CG	0.2857142857142857
Chr1	13270129	+	CG	0.2857142857142857
Chr1	13270139	+	CG	0.42857142857142855
Chr1	13270264	+	CG	0.16666666666666666
Chr1	13270311	+	CG	0.2222222222222222
Chr1	13270508	-	CG	0.2222222222222222
Chr1	13270521	-	CG	0.3333333333333333
Chr1	13270568	+	CG	0.6
Chr1	13270569	-	CG	0.6
Chr1	13270580	-	CG	0.2222222222222222
Chr1	13270618	-	CG	0.4444444444444444
Chr1	13270641	+	CG	0.5
Chr1	13270642	-	CG	0.2857142857142857
Chr1	13270651	+	CG	0.5
Chr1	13270652	-	CG	0.3333333333333333
Chr1	13270859	+	CG	0.18181818181818182
Chr1	13270870	+	CG	0.625
Chr1	13271389	+	CG	0.5
Chr1	13271425	+	CG	0.5714285714285714
Chr1	13271559	+	CG	0.8571428571428571
Chr1	13271590	+	CG	0.75
Chr1	13271704	+	CG	0.4
Chr1	13271705	-	CG	0.4
Chr1	13272672	+	CG	0.9090909090909091
Chr1	13272673	-	CG	0.7777777777777778
Chr1	13272931	+	CG	0.7142857142857143
Chr1	13272932	-	CG	0.5
Chr1	13272935	+	CG	0.8571428571428571
Chr1	13272936	-	CG	1.0
Chr1	13273268	+	CG	0.3333333333333333
Chr1	13273269	-	CG	0.6
Chr1	13273915	+	CG	0.6666666666666666
Chr1	13273916	-	CG	0.5454545454545454
Chr1	13274030	+	CG	0.6666666666666666
Chr1	13274031	-	CG	0.6
Chr1	13274240	-	CG	0.7142857142857143
Chr1	13274253	-	CG	0.3333333333333333
Chr1	13274521	-	CG	0.2222222222222222
Chr1	13278995	+	CG	0.14285714285714285
Chr1	13279010	+	CG	0.18181818181818182
Chr1	13290505	-	CG	0.4444444444444444
Chr1	13290545	-	CG	0.42857142857142855
Chr1	13290644	+	CG	0.6
Chr1	13290645	-	CG	1.0
Chr1	13290688	+	CG	0.75
Chr1	13290689	-	CG	0.9230769230769231
Chr1	13290723	+	CG	0.8888888888888888
Chr1	13290724	-	CG	0.8888888888888888
Chr1	13290750	+	CG	0.75
Chr1	13290751	-	CG	0.8888888888888888
Chr1	13290821	+	CG	1.0
Chr1	13290831	+	CG	0.7777777777777778
Chr1	13290892	+	CG	1.0
Chr1	13290893	-	CG	0.8333333333333334
Chr1	13290902	+	CG	0.9166666666666666
Chr1	13290903	-	CG	0.8333333333333334
Chr1	13290935	+	CG	0.6923076923076923
Chr1	13290936	-	CG	0.8333333333333334
Chr1	13291070	+	CG	0.8461538461538461
Chr1	13291071	-	CG	0.7272727272727273
Chr1	13291170	+	CG	1.0
Chr1	13291171	-	CG	1.0
Chr1	13291257	+	CG	0.6
Chr1	13291258	-	CG	0.9166666666666666
Chr1	13291478	+	CG	1.0
Chr1	13291479	-	CG	0.7333333333333333
Chr1	13291482	+	CG	0.42857142857142855
Chr1	13291483	-	CG	0.26666666666666666
Chr1	13291496	+	CG	1.0
Chr1	13291497	-	CG	0.9285714285714286
Chr1	13291504	+	CG	1.0
Chr1	13291505	-	CG	0.8125
Chr1	13291510	+	CG	1.0
Chr1	13291511	-	CG	0.9375
Chr1	13291584	+	CG	1.0
Chr1	13291585	-	CG	0.9166666666666666
Chr1	13291598	+	CG	1.0
Chr1	13291599	-	CG	0.9166666666666666
Chr1	13291609	+	CG	1.0
Chr1	13291610	-	CG	0.9
Chr1	13291628	+	CG	0.8571428571428571
Chr1	13291629	-	CG	0.75
Chr1	13291643	+	CG	0.8571428571428571
Chr1	13291644	-	CG	0.875
Chr1	13291651	+	CG	0.7142857142857143
Chr1	13291652	-	CG	0.9
Chr1	13291721	+	CG	1.0
Chr1	13291722	-	CG	0.7777777777777778
Chr1	13291839	+	CG	0.7777777777777778
Chr1	13291840	-	CG	0.6923076923076923
Chr1	13291884	+	CG	0.7777777777777778
Chr1	13291885	-	CG	0.6363636363636364
Chr1	13291917	+	CG	1.0
Chr1	13291918	-	CG	1.0
Chr1	13292026	+	CG	1.0
Chr1	13292027	-	CG	1.0
Chr1	13292067	+	CG	1.0
Chr1	13292068	-	CG	0.875
Chr1	13292084	+	CG	1.0
Chr1	13292085	-	CG	0.8888888888888888
Chr1	13292104	+	CG	0.8333333333333334
Chr1	13292105	-	CG	0.6666666666666666
Chr1	13292180	+	CG	0.9
Chr1	13292181	-	CG	1.0
Chr1	13292184	+	CG	0.9
Chr1	13292185	-	CG	0.8571428571428571
Chr1	13292219	+	CG	0.875
Chr1	13292220	-	CG	1.0
Chr1	13292234	+	CG	0.875
Chr1	13292235	-	CG	1.0
Chr1	13292250	+	CG	0.75
Chr1	13292251	-	CG	1.0
Chr1	13292279	+	CG	0.8571428571428571
Chr1	13292280	-	CG	1.0
Chr1	13292310	+	CG	0.875
Chr1	13292311	-	CG	0.8
Chr1	13292410	+	CG	0.9
Chr1	13292411	-	CG	1.0
Chr1	13292442	+	CG	0.7272727272727273
Chr1	13292443	-	CG	0.8333333333333334
Chr1	13292522	+	CG	0.9090909090909091
Chr1	13292523	-	CG	1.0
Chr1	13292689	+	CG	0.8571428571428571
Chr1	13292690	-	CG	1.0
Chr1	13292901	+	CG	0.9166666666666666
Chr1	13292902	-	CG	1.0
Chr1	13292921	+	CG	0.7777777777777778
Chr1	13292922	-	CG	1.0
Chr1	13293041	+	CG	0.8571428571428571
Chr1	13293042	-	CG	0.6
Chr1	13293119	+	CG	0.8333333333333334
Chr1	13293120	-	CG	0.8333333333333334
Chr1	13293168	+	CG	0.8
Chr1	13293169	-	CG	0.6
Chr1	13293170	+	CG	0.8
Chr1	13293171	-	CG	1.0
Chr1	13293203	-	CG	1.0
Chr1	13293211	+	CG	1.0
Chr1	13293212	-	CG	1.0
Chr1	13293244	+	CG	0.3333333333333333
Chr1	13293261	+	CG	0.8
Chr1	13293275	+	CG	1.0
Chr1	13293446	+	CG	0.8888888888888888
Chr1	13293447	-	CG	0.8
Chr1	13293734	+	CG	0.4
Chr1	13293804	-	CG	0.8
Chr1	13293857	-	CG	1.0
Chr1	13293861	-	CG	1.0
Chr1	13293891	-	CG	0.7142857142857143
Chr1	13294112	-	CG	0.8571428571428571
Chr1	13294118	-	CG	1.0
Chr1	13294238	-	CG	1.0
Chr1	13294303	+	CG	1.0
Chr1	13294304	-	CG	1.0
Chr1	13294376	-	CG	0.6666666666666666
Chr1	13294480	-	CG	1.0
Chr1	13294801	+	CG	1.0
Chr1	13294802	-	CG	0.8
Chr1	13294811	+	CG	0.8571428571428571
Chr1	13294812	-	CG	1.0
Chr1	13294934	+	CG	1.0
Chr1	13294935	-	CG	1.0
Chr1	13294958	+	CG	0.8571428571428571
Chr1	13294959	-	CG	0.7777777777777778
Chr1	13295057	+	CG	0.7777777777777778
Chr1	13295138	+	CG	0.875
Chr1	13295245	+	CG	1.0
Chr1	13295260	+	CG	1.0
Chr1	13295289	+	CG	1.0
Chr1	13295340	+	CG	0.8333333333333334
Chr1	13295366	+	CG	1.0
Chr1	13295378	+	CG	1.0
Chr1	13295399	+	CG	1.0
Chr1	13295540	+	CG	0.8
Chr1	13295573	-	CG	0.8
Chr1	13295582	+	CG	0.8
Chr1	13295583	-	CG	0.8
Chr1	13295618	+	CG	0.8
Chr1	13295619	-	CG	1.0
Chr1	13295799	-	CG	1.0
Chr1	13296367	-	CG	1.0
Chr1	13296371	-	CG	0.8
Chr1	13296854	+	CG	0.5714285714285714
Chr1	13296879	+	CG	1.0
Chr1	13296934	+	CG	0.2
Chr1	13297115	+	CG	1.0
Chr1	13297116	-	CG	1.0
Chr1	13297135	+	CG	0.8333333333333334
Chr1	13297136	-	CG	1.0
Chr1	13297152	+	CG	1.0
Chr1	13297153	-	CG	1.0
Chr1	13297165	+	CG	0.75
Chr1	13297166	-	CG	1.0
Chr1	13297193	+	CG	0.5
Chr1	13297194	-	CG	1.0
Chr1	13297271	+	CG	0.875
Chr1	13297272	-	CG	1.0
Chr1	13297282	+	CG	0.875
Chr1	13297283	-	CG	1.0
Chr1	13297462	+	CG	1.0
Chr1	13297465	+	CG	1.0
Chr1	13297479	+	CG	0.8
Chr1	13297520	+	CG	0.8
Chr1	13297523	+	CG	0.9
Chr1	13297551	+	CG	0.8571428571428571
Chr1	13297562	+	CG	0.9230769230769231
Chr1	13297599	+	CG	0.9375
Chr1	13297605	+	CG	1.0
Chr1	13297617	+	CG	0.9375
Chr1	13297620	+	CG	0.9375
Chr1	13297622	+	CG	1.0
Chr1	13297708	+	CG	0.75
Chr1	13297743	+	CG	0.8
Chr1	13297828	+	CG	0.875
Chr1	13297879	+	CG	0.75
Chr1	13297996	-	CG	0.8
Chr1	13298041	-	CG	0.2727272727272727
Chr1	13298095	+	CG	0.8333333333333334
Chr1	13298096	-	CG	1.0
Chr1	13298106	+	CG	0.7142857142857143
Chr1	13298107	-	CG	1.0
Chr1	13298115	+	CG	0.6666666666666666
Chr1	13298116	-	CG	1.0
Chr1	13298200	+	CG	1.0
Chr1	13298206	+	CG	1.0
Chr1	13298245	+	CG	0.7142857142857143
Chr1	13298719	+	CG	0.8
Chr1	13298720	-	CG	1.0
Chr1	13298721	+	CG	0.8
Chr1	13298722	-	CG	1.0
Chr1	13298737	+	CG	0.8
Chr1	13298738	-	CG	1.0
Chr1	13298741	+	CG	1.0
Chr1	13298742	-	CG	1.0
Chr1	13298746	+	CG	0.8
Chr1	13298747	-	CG	1.0
Chr1	13298779	+	CG	0.7142857142857143
Chr1	13298780	-	CG	0.8571428571428571
Chr1	13298784	+	CG	0.7142857142857143
Chr1	13298785	-	CG	0.5
Chr1	13298803	+	CG	0.8888888888888888
Chr1	13298804	-	CG	0.8333333333333334
Chr1	13299024	-	CG	0.8
Chr1	13299052	-	CG	0.6
Chr1	13299104	+	CG	1.0
Chr1	13299105	-	CG	0.8
Chr1	13299121	+	CG	1.0
Chr1	13299122	-	CG	0.6
Chr1	13299237	-	CG	0.8571428571428571
Chr1	13299249	+	CG	1.0
Chr1	13299250	-	CG	1.0
Chr1	13299279	+	CG	1.0
Chr1	13299280	-	CG	1.0
Chr1	13299287	+	CG	1.0
Chr1	13299288	-	CG	1.0
Chr1	13299363	+	CG	0.9090909090909091
Chr1	13299373	+	CG	0.8181818181818182
Chr1	13299374	-	CG	0.8
Chr1	13299391	+	CG	0.8333333333333334
Chr1	13299392	-	CG	0.8333333333333334
Chr1	13299401	+	CG	1.0
Chr1	13299402	-	CG	1.0
Chr1	13299527	-	CG	0.8333333333333334
Chr1	13299975	+	CG	0.6
Chr1	13299992	+	CG	1.0
Chr1	13300274	+	CG	1.0
Chr1	13300322	+	CG	1.0
Chr1	13300323	-	CG	1.0
Chr1	13300325	+	CG	0.875
Chr1	13300326	-	CG	0.8
Chr1	13300400	+	CG	0.8
Chr1	13300520	+	CG	1.0
Chr1	13300598	+	CG	1.0
Chr1	13300599	-	CG	0.6
Chr1	13300636	+	CG	0.875
Chr1	13300637	-	CG	1.0
Chr1	13300649	+	CG	0.75
Chr1	13300650	-	CG	0.75
Chr1	13300681	+	CG	0.8571428571428571
Chr1	13300682	-	CG	1.0
Chr1	13300690	+	CG	0.8333333333333334
Chr1	13300691	-	CG	1.0
Chr1	13300755	-	CG	1.0
Chr1	13300789	-	CG	1.0
Chr1	13300865	-	CG	0.9
Chr1	13300925	+	CG	0.8571428571428571
Chr1	13300926	-	CG	1.0
Chr1	13301283	-	CG	1.0
Chr1	13301350	-	CG	0.8
Chr1	13301450	-	CG	1.0
Chr1	13301675	+	CG	0.8571428571428571
Chr1	13301676	-	CG	1.0
Chr1	13301690	+	CG	1.0
Chr1	13301691	-	CG	1.0
Chr1	13301701	+	CG	1.0
Chr1	13301702	-	CG	0.8571428571428571
Chr1	13301750	+	CG	0.9
Chr1	13301751	-	CG	0.8888888888888888
Chr1	13301870	+	CG	0.7777777777777778
Chr1	13301871	-	CG	0.75
Chr1	13301917	+	CG	0.8
Chr1	13301918	-	CG	0.8
Chr1	13301935	+	CG	0.8181818181818182
Chr1	13301978	+	CG	0.8
Chr1	13302005	+	CG	1.0
Chr1	13302007	+	CG	1.0
Chr1	13302216	+	CG	1.0
Chr1	13302224	+	CG	1.0
Chr1	13302226	+	CG	1.0
Chr1	13302229	+	CG	1.0
Chr1	13302342	+	CG	0.8571428571428571
Chr1	13302357	+	CG	1.0
Chr1	13302493	+	CG	0.7777777777777778
Chr1	13302534	+	CG	1.0
Chr1	13302535	-	CG	0.8333333333333334
Chr1	13302537	+	CG	0.875
Chr1	13302538	-	CG	1.0
Chr1	13302612	-	CG	0.8571428571428571
Chr1	13302696	+	CG	1.0
Chr1	13302746	+	CG	1.0
Chr1	13302762	+	CG	1.0
Chr1	13302764	+	CG	1.0
Chr1	13302767	+	CG	0.6666666666666666
Chr1	13302822	+	CG	1.0
Chr1	13302823	-	CG	1.0
Chr1	13302972	+	CG	0.9230769230769231
Chr1	13302973	-	CG	0.875
Chr1	13303038	+	CG	0.9285714285714286
Chr1	13303039	-	CG	1.0
Chr1	13303083	+	CG	1.0
Chr1	13303084	-	CG	1.0
Chr1	13303151	+	CG	1.0
Chr1	13303152	-	CG	0.9090909090909091
Chr1	13303174	+	CG	0.8888888888888888
Chr1	13303175	-	CG	1.0
Chr1	13303243	+	CG	1.0
Chr1	13303260	+	CG	1.0
Chr1	13303322	+	CG	1.0
Chr1	13303366	+	CG	0.875
Chr1	13303386	+	CG	0.8571428571428571
Chr1	13303387	-	CG	1.0
Chr1	13303391	+	CG	1.0
Chr1	13303395	+	CG	1.0
Chr1	13303396	-	CG	1.0
Chr1	13303479	+	CG	1.0
Chr1	13303480	-	CG	1.0
Chr1	13303522	+	CG	0.8333333333333334
Chr1	13303674	-	CG	0.6666666666666666
Chr1	13303778	+	CG	0.7142857142857143
Chr1	13303779	-	CG	0.7777777777777778
Chr1	13303893	+	CG	0.8
Chr1	13303894	-	CG	0.9
Chr1	13304081	+	CG	0.9090909090909091
Chr1	13304082	-	CG	0.7142857142857143
Chr1	13304087	+	CG	0.6363636363636364
Chr1	13304088	-	CG	0.6666666666666666
Chr1	13304095	+	CG	0.8333333333333334
Chr1	13304096	-	CG	0.8571428571428571
Chr1	13304134	+	CG	0.8181818181818182
Chr1	13304135	-	CG	0.8333333333333334
Chr1	13304143	+	CG	0.9
Chr1	13304144	-	CG	1.0
Chr1	13304216	+	CG	1.0
Chr1	13304217	-	CG	1.0
Chr1	13304248	+	CG	1.0
Chr1	13304266	+	CG	0.8571428571428571
Chr1	13304275	+	CG	1.0
Chr1	13304285	+	CG	1.0
Chr1	13304318	+	CG	0.8571428571428571
Chr1	13304319	-	CG	1.0
Chr1	13304602	+	CG	0.75
Chr1	13304633	+	CG	1.0
Chr1	13304634	-	CG	1.0
Chr1	13304643	+	CG	0.8888888888888888
Chr1	13304644	-	CG	1.0
Chr1	13304724	+	CG	0.9230769230769231
Chr1	13304725	-	CG	0.8888888888888888
Chr1	13304824	+	CG	1.0
Chr1	13304825	-	CG	1.0
Chr1	13304936	+	CG	1.0
Chr1	13304937	-	CG	0.8333333333333334
Chr1	13304988	+	CG	0.875
Chr1	13304989	-	CG	1.0
Chr1	13305084	+	CG	0.8461538461538461
Chr1	13305085	-	CG	0.8333333333333334
Chr1	13305088	+	CG	0.8333333333333334
Chr1	13305089	-	CG	1.0
Chr1	13305154	+	CG	0.8571428571428571
Chr1	13305155	-	CG	1.0
Chr1	13305183	+	CG	1.0
Chr1	13305184	-	CG	1.0
Chr1	13305194	+	CG	1.0
Chr1	13305195	-	CG	1.0
Chr1	13305225	+	CG	1.0
Chr1	13305226	-	CG	0.8571428571428571
Chr1	13305323	+	CG	1.0
Chr1	13305324	-	CG	0.8
Chr1	13305332	+	CG	1.0
Chr1	13305333	-	CG	1.0
Chr1	13305355	+	CG	0.8888888888888888
Chr1	13305356	-	CG	1.0
Chr1	13305435	+	CG	0.75
Chr1	13305436	-	CG	0.8333333333333334
Chr1	13305922	+	CG	0.8
Chr1	13305923	-	CG	0.8
Chr1	13305951	+	CG	0.3333333333333333
Chr1	13305952	-	CG	0.8
Chr1	13306005	+	CG	1.0
Chr1	13306006	-	CG	0.8
Chr1	13306016	+	CG	1.0
Chr1	13306017	-	CG	1.0
Chr1	13306018	+	CG	1.0
Chr1	13306019	-	CG	1.0
Chr1	13306032	+	CG	1.0
Chr1	13306033	-	CG	0.8333333333333334
Chr1	13306041	+	CG	0.875
Chr1	13306042	-	CG	1.0
Chr1	13306054	+	CG	1.0
Chr1	13306059	+	CG	1.0
Chr1	13306070	+	CG	1.0
Chr1	13306075	+	CG	1.0
Chr1	13306079	+	CG	0.875
Chr1	13306096	+	CG	1.0
Chr1	13306107	+	CG	1.0
Chr1	13306125	+	CG	1.0
Chr1	13306163	+	CG	1.0
Chr1	13306168	+	CG	0.8571428571428571
Chr1	13306311	-	CG	0.8333333333333334
Chr1	13306313	+	CG	1.0
Chr1	13306314	-	CG	0.9166666666666666
Chr1	13306401	+	CG	1.0
Chr1	13306402	-	CG	0.8333333333333334
Chr1	13306644	+	CG	1.0
Chr1	13306645	-	CG	1.0
Chr1	13306665	+	CG	0.8571428571428571
Chr1	13306666	-	CG	0.8571428571428571
Chr1	13306745	+	CG	0.875
Chr1	13306746	-	CG	1.0
Chr1	13306751	+	CG	0.75
Chr1	13306752	-	CG	0.8571428571428571
Chr1	13306756	+	CG	0.8888888888888888
Chr1	13306757	-	CG	1.0
Chr1	13306825	+	CG	1.0
Chr1	13306826	-	CG	1.0
Chr1	13306842	+	CG	0.875
Chr1	13306843	-	CG	0.5714285714285714
Chr1	13306881	+	CG	1.0
Chr1	13306882	-	CG	1.0
Chr1	13306968	+	CG	1.0
Chr1	13306969	-	CG	0.42857142857142855
Chr1	13306973	+	CG	1.0
Chr1	13306974	-	CG	1.0
Chr1	13307013	+	CG	1.0
Chr1	13307014	-	CG	1.0
Chr1	13307032	+	CG	1.0
Chr1	13307033	-	CG	1.0
Chr1	13307043	+	CG	0.875
Chr1	13307044	-	CG	0.8333333333333334
Chr1	13307072	+	CG	1.0
Chr1	13307073	-	CG	1.0
Chr1	13307099	+	CG	0.7142857142857143
Chr1	13307100	-	CG	1.0
Chr1	13307119	+	CG	1.0
Chr1	13307120	-	CG	1.0
Chr1	13307158	+	CG	1.0
Chr1	13307159	-	CG	0.9090909090909091
Chr1	13307201	+	CG	0.8
Chr1	13307202	-	CG	0.8
Chr1	13307252	+	CG	1.0
Chr1	13307253	-	CG	0.9230769230769231
Chr1	13307263	+	CG	1.0
Chr1	13307264	-	CG	0.9090909090909091
Chr1	13307338	+	CG	0.5714285714285714
Chr1	13307339	-	CG	0.9090909090909091
Chr1	13307360	+	CG	0.8
Chr1	13307361	-	CG	0.7777777777777778
Chr1	13307399	+	CG	1.0
Chr1	13307400	-	CG	1.0
Chr1	13307402	+	CG	0.9090909090909091
Chr1	13307403	-	CG	0.8571428571428571
Chr1	13307442	+	CG	0.8333333333333334
Chr1	13307443	-	CG	0.75
Chr1	13307462	+	CG	1.0
Chr1	13307463	-	CG	1.0
Chr1	13307544	+	CG	0.6
Chr1	13307545	-	CG	0.6428571428571429
Chr1	13307573	+	CG	0.8
Chr1	13307574	-	CG	0.9230769230769231
Chr1	13307588	+	CG	0.8888888888888888
Chr1	13307589	-	CG	0.8
Chr1	13307613	+	CG	0.8
Chr1	13307614	-	CG	0.9444444444444444
Chr1	13307790	+	CG	0.8571428571428571
Chr1	13307791	-	CG	0.8
Chr1	13307835	+	CG	1.0
Chr1	13307836	-	CG	0.8181818181818182
Chr1	13307869	+	CG	0.75
Chr1	13307870	-	CG	1.0
Chr1	13307972	+	CG	1.0
Chr1	13307973	-	CG	1.0
Chr1	13307977	+	CG	1.0
Chr1	13307978	-	CG	1.0
Chr1	13308012	+	CG	0.8571428571428571
Chr1	13308013	-	CG	1.0
Chr1	13308062	+	CG	0.8571428571428571
Chr1	13308063	-	CG	1.0
Chr1	13308130	+	CG	0.8333333333333334
Chr1	13308131	-	CG	0.8
Chr1	13308175	+	CG	1.0
Chr1	13308176	-	CG	1.0
Chr1	13308208	+	CG	0.75
Chr1	13308209	-	CG	1.0
Chr1	13308300	+	CG	0.875
Chr1	13308301	-	CG	0.8333333333333334
Chr1	13308343	+	CG	1.0
Chr1	13308344	-	CG	1.0
Chr1	13308396	+	CG	1.0
Chr1	13308397	-	CG	0.8461538461538461
Chr1	13308398	+	CG	1.0
Chr1	13308399	-	CG	1.0
Chr1	13308408	+	CG	1.0
Chr1	13308409	-	CG	0.9333333333333333
Chr1	13308414	+	CG	1.0
Chr1	13308415	-	CG	1.0
Chr1	13308431	+	CG	1.0
Chr1	13308432	-	CG	0.8666666666666667
Chr1	13308460	+	CG	1.0
Chr1	13308461	-	CG	0.8181818181818182
Chr1	13308481	+	CG	0.9285714285714286
Chr1	13308482	-	CG	1.0
Chr1	13308538	+	CG	0.9166666666666666
Chr1	13308539	-	CG	0.9230769230769231
Chr1	13308553	+	CG	0.9166666666666666
Chr1	13308554	-	CG	1.0
Chr1	13308577	+	CG	0.6
Chr1	13308578	-	CG	0.7058823529411765
Chr1	13308613	+	CG	1.0
Chr1	13308614	-	CG	0.9444444444444444
Chr1	13308620	+	CG	1.0
Chr1	13308621	-	CG	1.0
Chr1	13308646	+	CG	0.8571428571428571
Chr1	13308647	-	CG	0.8823529411764706
Chr1	13308703	+	CG	1.0
Chr1	13308704	-	CG	0.7857142857142857
Chr1	13308726	+	CG	0.75
Chr1	13308727	-	CG	0.6363636363636364
Chr1	13308740	+	CG	0.6666666666666666
Chr1	13308741	-	CG	0.9230769230769231
Chr1	13308806	+	CG	0.75
Chr1	13308807	-	CG	0.6666666666666666
Chr1	13308832	+	CG	0.5714285714285714
Chr1	13308833	-	CG	0.38461538461538464
Chr1	13308872	+	CG	0.8125
Chr1	13308873	-	CG	0.7857142857142857
Chr1	13308880	+	CG	0.8666666666666667
Chr1	13308881	-	CG	1.0
Chr1	13308890	+	CG	0.9375
Chr1	13308891	-	CG	0.8
Chr1	13308906	+	CG	0.7857142857142857
Chr1	13308907	-	CG	0.9
Chr1	13308913	+	CG	0.8571428571428571
Chr1	13308914	-	CG	1.0
Chr1	13308967	+	CG	0.8461538461538461
Chr1	13308968	-	CG	0.8888888888888888
Chr1	13309046	+	CG	0.8888888888888888
Chr1	13309047	-	CG	0.8888888888888888
Chr1	13309083	+	CG	0.9
Chr1	13309084	-	CG	0.8888888888888888
Chr1	13309102	+	CG	1.0
Chr1	13309103	-	CG	1.0
Chr1	13309222	-	CG	0.8181818181818182
Chr1	13309270	-	CG	0.8888888888888888
Chr1	13309272	+	CG	1.0
Chr1	13309273	-	CG	0.9
Chr1	13309306	+	CG	0.5714285714285714
Chr1	13309307	-	CG	0.8181818181818182
Chr1	13309340	+	CG	0.8333333333333334
Chr1	13309341	-	CG	0.6666666666666666
Chr1	13309480	+	CG	0.8181818181818182
Chr1	13309481	-	CG	0.8
Chr1	13309501	+	CG	1.0
Chr1	13309502	-	CG	0.8333333333333334
Chr1	13309504	+	CG	1.0
Chr1	13309505	-	CG	0.8333333333333334
Chr1	13309507	+	CG	1.0
Chr1	13309508	-	CG	0.8571428571428571
Chr1	13309515	+	CG	1.0
Chr1	13309516	-	CG	0.8333333333333334
Chr1	13309584	+	CG	1.0
Chr1	13309585	-	CG	0.9090909090909091
Chr1	13309664	+	CG	0.8181818181818182
Chr1	13309665	-	CG	1.0
Chr1	13309699	+	CG	0.9166666666666666
Chr1	13309700	-	CG	0.8125
Chr1	13309723	+	CG	1.0
Chr1	13309724	-	CG	0.8333333333333334
Chr1	13309738	+	CG	0.9
Chr1	13309739	-	CG	1.0
Chr1	13309816	+	CG	0.8571428571428571
Chr1	13309817	-	CG	0.6923076923076923
Chr1	13309877	-	CG	0.75
Chr1	13310068	+	CG	0.9090909090909091
Chr1	13310205	+	CG	0.6
Chr1	13310206	-	CG	0.875
Chr1	13310233	+	CG	0.8571428571428571
Chr1	13310234	-	CG	1.0
Chr1	13310264	+	CG	0.8
Chr1	13310265	-	CG	0.8333333333333334
Chr1	13310305	-	CG	0.5714285714285714
Chr1	13310331	+	CG	0.6
Chr1	13310332	-	CG	0.875
Chr1	13310402	+	CG	1.0
Chr1	13310403	-	CG	0.7777777777777778
Chr1	13310451	+	CG	1.0
Chr1	13310452	-	CG	0.7
Chr1	13310479	+	CG	1.0
Chr1	13310480	-	CG	0.9
Chr1	13310499	+	CG	0.8
Chr1	13310500	-	CG	0.875
Chr1	13310757	+	CG	0.875
Chr1	13310758	-	CG	0.8
Chr1	13310815	+	CG	1.0
Chr1	13310816	-	CG	0.8333333333333334
Chr1	13310851	+	CG	0.6923076923076923
Chr1	13310852	-	CG	0.8333333333333334
Chr1	13310971	+	CG	1.0
Chr1	13310972	-	CG	0.7777777777777778
Chr1	13310990	+	CG	0.875
Chr1	13310991	-	CG	0.8888888888888888
Chr1	13311097	+	CG	0.8
Chr1	13311098	-	CG	1.0
Chr1	13311124	+	CG	1.0
Chr1	13311125	-	CG	0.8
Chr1	13311126	+	CG	1.0
Chr1	13311127	-	CG	0.8
Chr1	13311158	-	CG	0.8571428571428571
Chr1	13311169	-	CG	0.75
Chr1	13311225	+	CG	0.6666666666666666
Chr1	13311226	-	CG	0.7272727272727273
Chr1	13311236	+	CG	0.8
Chr1	13311237	-	CG	0.7272727272727273
Chr1	13311248	+	CG	0.8333333333333334
Chr1	13311249	-	CG	0.9090909090909091
Chr1	13311293	+	CG	0.875
Chr1	13311294	-	CG	1.0
Chr1	13311306	+	CG	0.875
Chr1	13311307	-	CG	1.0
Chr1	13311308	+	CG	1.0
Chr1	13311309	-	CG	0.9230769230769231
Chr1	13311311	+	CG	1.0
Chr1	13311312	-	CG	0.9166666666666666
Chr1	13311331	+	CG	0.875
Chr1	13311332	-	CG	1.0
Chr1	13311368	+	CG	0.42857142857142855
Chr1	13311369	-	CG	0.8571428571428571
Chr1	13311430	+	CG	0.7142857142857143
Chr1	13311431	-	CG	1.0
Chr1	13311583	+	CG	0.8
Chr1	13311584	-	CG	0.8571428571428571
Chr1	13311684	-	CG	1.0
Chr1	13311701	+	CG	1.0
Chr1	13311702	-	CG	0.8181818181818182
Chr1	13311712	+	CG	1.0
Chr1	13311713	-	CG	1.0
Chr1	13311832	+	CG	0.8666666666666667
Chr1	13311833	-	CG	1.0
Chr1	13311848	+	CG	1.0
Chr1	13311849	-	CG	1.0
Chr1	13311864	+	CG	0.9333333333333333
Chr1	13311865	-	CG	0.875
Chr1	13311866	+	CG	1.0
Chr1	13311867	-	CG	1.0
Chr1	13311894	+	CG	0.9166666666666666
