chr	pos	str	con	per_site_wei
Chr1	13297943	+	CHG	0.5
Chr1	13297954	+	CHG	0.5714285714285714
Chr1	13297963	+	CHG	0.5
Chr1	13297973	+	CHG	0.625
Chr1	13297990	+	CHG	0.5
Chr1	13298048	+	CHG	0.2
Chr1	13298125	+	CHG	0.2
Chr1	13298215	+	CHG	0.2
Chr1	13298226	+	CHG	0.4
Chr1	13299247	-	CHG	0.2
Chr1	13299251	-	CHG	0.2
Chr1	13299256	+	CHG	0.8
Chr1	13299258	-	CHG	0.6666666666666666
Chr1	13299281	+	CHG	0.6
Chr1	13299299	-	CHG	0.4
Chr1	13299349	-	CHG	0.5
Chr1	13299369	-	CHG	0.3333333333333333
Chr1	13299424	-	CHG	0.2857142857142857
Chr1	13299501	-	CHG	0.2
Chr1	13300090	+	CHG	0.8333333333333334
Chr1	13300185	+	CHG	0.4
Chr1	13300388	-	CHG	0.7142857142857143
Chr1	13300458	+	CHG	0.6
Chr1	13300501	+	CHG	0.5
Chr1	13300553	+	CHG	0.4
Chr1	13300781	-	CHG	0.2
Chr1	13300903	+	CHG	1.0
Chr1	13300905	-	CHG	0.5714285714285714
Chr1	13300985	+	CHG	0.5714285714285714
Chr1	13300987	-	CHG	0.5714285714285714
Chr1	13301036	+	CHG	0.5714285714285714
Chr1	13301038	-	CHG	0.16666666666666666
Chr1	13301072	+	CHG	0.5
Chr1	13301074	-	CHG	0.5
Chr1	13301129	+	CHG	0.625
Chr1	13301131	-	CHG	0.8333333333333334
Chr1	13301217	+	CHG	0.2
Chr1	13301219	-	CHG	0.2
Chr1	13301301	+	CHG	0.16666666666666666
Chr1	13301307	+	CHG	0.3333333333333333
Chr1	13301321	+	CHG	0.6666666666666666
Chr1	13301329	+	CHG	0.6666666666666666
Chr1	13301414	+	CHG	0.5
Chr1	13301416	-	CHG	0.42857142857142855
Chr1	13301427	+	CHG	0.375
Chr1	13301429	-	CHG	0.5
Chr1	13301500	+	CHG	0.4444444444444444
Chr1	13301502	-	CHG	0.5714285714285714
Chr1	13301509	+	CHG	0.36363636363636365
Chr1	13301511	-	CHG	0.6
Chr1	13301531	+	CHG	0.4166666666666667
Chr1	13301533	-	CHG	0.3684210526315789
Chr1	13301643	+	CHG	0.25
Chr1	13301645	-	CHG	0.21428571428571427
Chr1	13301671	+	CHG	0.6666666666666666
Chr1	13301673	-	CHG	0.6363636363636364
Chr1	13301677	-	CHG	0.2222222222222222
Chr1	13301773	-	CHG	0.5555555555555556
Chr1	13301850	+	CHG	0.18181818181818182
Chr1	13301852	-	CHG	0.36363636363636365
Chr1	13302301	+	CHG	0.3
Chr1	13302303	-	CHG	0.5
Chr1	13302318	-	CHG	0.5
Chr1	13302344	-	CHG	0.25
Chr1	13302567	+	CHG	0.6
Chr1	13302569	-	CHG	0.3333333333333333
Chr1	13302591	+	CHG	0.5714285714285714
Chr1	13302593	-	CHG	0.6666666666666666
Chr1	13302613	-	CHG	0.18181818181818182
Chr1	13302719	+	CHG	0.7142857142857143
Chr1	13302721	-	CHG	0.5
Chr1	13302737	+	CHG	0.36363636363636365
Chr1	13302739	-	CHG	0.16666666666666666
Chr1	13302779	+	CHG	0.2727272727272727
Chr1	13303005	+	CHG	0.4444444444444444
Chr1	13303033	+	CHG	0.2222222222222222
Chr1	13303035	-	CHG	0.16666666666666666
Chr1	13303047	+	CHG	0.2857142857142857
Chr1	13303150	+	CHG	0.2
Chr1	13303217	-	CHG	0.375
Chr1	13303248	+	CHG	0.2
Chr1	13303417	+	CHG	0.2222222222222222
Chr1	13303419	-	CHG	0.2
Chr1	13303484	+	CHG	0.18181818181818182
Chr1	13303957	+	CHG	0.2727272727272727
Chr1	13303959	-	CHG	0.5
Chr1	13304161	+	CHG	0.16666666666666666
Chr1	13304618	+	CHG	0.21428571428571427
Chr1	13304620	-	CHG	0.18181818181818182
Chr1	13304853	-	CHG	0.2727272727272727
Chr1	13305124	+	CHG	0.16666666666666666
Chr1	13305126	-	CHG	0.36363636363636365
Chr1	13305400	-	CHG	0.25
Chr1	13305597	+	CHG	0.14814814814814814
Chr1	13305783	+	CHG	0.2692307692307692
Chr1	13305785	-	CHG	0.3333333333333333
Chr1	13306004	+	CHG	0.5333333333333333
Chr1	13306015	+	CHG	0.2857142857142857
Chr1	13306049	+	CHG	0.6923076923076923
Chr1	13306067	+	CHG	0.5
Chr1	13306234	+	CHG	0.45454545454545453
Chr1	13306236	-	CHG	0.2857142857142857
Chr1	13306249	+	CHG	0.5454545454545454
Chr1	13306251	-	CHG	0.2
Chr1	13306418	+	CHG	0.5
Chr1	13306420	-	CHG	0.7647058823529411
Chr1	13306427	+	CHG	0.7777777777777778
Chr1	13306429	-	CHG	0.8125
Chr1	13306484	+	CHG	0.6363636363636364
Chr1	13306486	-	CHG	0.75
Chr1	13306496	+	CHG	0.4166666666666667
Chr1	13306498	-	CHG	0.7142857142857143
Chr1	13306507	-	CHG	0.5
Chr1	13306511	+	CHG	0.4
Chr1	13306513	-	CHG	0.6428571428571429
Chr1	13306528	+	CHG	0.2222222222222222
Chr1	13306530	-	CHG	0.2727272727272727
Chr1	13306550	+	CHG	0.4444444444444444
Chr1	13306552	-	CHG	0.38461538461538464
Chr1	13306603	-	CHG	0.4
Chr1	13306683	-	CHG	0.2857142857142857
Chr1	13306712	-	CHG	0.16666666666666666
Chr1	13306797	+	CHG	1.0
Chr1	13306799	-	CHG	0.45454545454545453
Chr1	13306807	+	CHG	1.0
Chr1	13306809	-	CHG	0.6923076923076923
Chr1	13306827	-	CHG	0.5
Chr1	13306844	-	CHG	0.3333333333333333
Chr1	13306875	+	CHG	0.6
Chr1	13306877	-	CHG	0.4444444444444444
Chr1	13306893	+	CHG	0.3333333333333333
Chr1	13306895	-	CHG	0.25
Chr1	13306992	-	CHG	0.6
Chr1	13307000	-	CHG	0.8
Chr1	13307091	+	CHG	0.2
Chr1	13307093	-	CHG	0.5
Chr1	13307151	+	CHG	0.5555555555555556
Chr1	13307153	-	CHG	0.3
Chr1	13307157	+	CHG	0.4444444444444444
Chr1	13307187	+	CHG	0.5
Chr1	13307189	-	CHG	0.3
Chr1	13307251	+	CHG	0.18181818181818182
Chr1	13307262	-	CHG	0.5714285714285714
Chr1	13307359	+	CHG	0.25
Chr1	13307379	+	CHG	0.4166666666666667
Chr1	13307381	-	CHG	0.4166666666666667
Chr1	13307392	+	CHG	0.45454545454545453
Chr1	13307394	-	CHG	0.7
Chr1	13307578	+	CHG	0.5
Chr1	13307580	-	CHG	0.8
Chr1	13307596	+	CHG	0.3076923076923077
Chr1	13307598	-	CHG	0.2777777777777778
Chr1	13307792	-	CHG	0.15384615384615385
Chr1	13307818	+	CHG	0.5714285714285714
Chr1	13307820	-	CHG	0.2727272727272727
Chr1	13307845	+	CHG	0.42857142857142855
Chr1	13307847	-	CHG	0.2
Chr1	13307911	+	CHG	0.16666666666666666
Chr1	13307913	-	CHG	0.15384615384615385
Chr1	13308004	+	CHG	0.25
Chr1	13308006	-	CHG	0.23076923076923078
Chr1	13308011	+	CHG	0.375
Chr1	13308071	+	CHG	0.5714285714285714
Chr1	13308073	-	CHG	0.2857142857142857
Chr1	13308095	+	CHG	0.5714285714285714
Chr1	13308097	-	CHG	0.4
Chr1	13308122	+	CHG	0.8
Chr1	13308124	-	CHG	1.0
Chr1	13308149	+	CHG	0.6
Chr1	13308457	-	CHG	0.2
Chr1	13308493	+	CHG	0.7142857142857143
Chr1	13308495	-	CHG	0.5555555555555556
Chr1	13308500	+	CHG	0.42857142857142855
Chr1	13308502	-	CHG	0.3333333333333333
Chr1	13308543	+	CHG	0.3333333333333333
Chr1	13308545	-	CHG	0.8333333333333334
Chr1	13308590	+	CHG	0.42857142857142855
Chr1	13308592	-	CHG	0.2222222222222222
Chr1	13308662	+	CHG	0.2857142857142857
Chr1	13308731	+	CHG	0.42857142857142855
Chr1	13308733	-	CHG	0.42857142857142855
Chr1	13308742	-	CHG	0.3076923076923077
Chr1	13308760	+	CHG	0.2
Chr1	13308762	-	CHG	0.3333333333333333
Chr1	13308770	+	CHG	0.75
Chr1	13308772	-	CHG	0.42857142857142855
Chr1	13308836	+	CHG	0.1
Chr1	13308838	-	CHG	0.2
Chr1	13308902	+	CHG	0.5294117647058824
Chr1	13308904	-	CHG	0.6666666666666666
Chr1	13308908	-	CHG	0.16666666666666666
Chr1	13308942	+	CHG	0.3125
Chr1	13308944	-	CHG	0.23529411764705882
Chr1	13309034	+	CHG	0.13333333333333333
Chr1	13309036	-	CHG	0.15384615384615385
Chr1	13309049	+	CHG	0.42857142857142855
Chr1	13309051	-	CHG	0.7142857142857143
Chr1	13309073	+	CHG	0.4166666666666667
Chr1	13309075	-	CHG	0.6153846153846154
Chr1	13309082	+	CHG	0.6
Chr1	13309091	+	CHG	0.2222222222222222
Chr1	13309220	+	CHG	0.5
Chr1	13309227	+	CHG	0.47058823529411764
Chr1	13309229	-	CHG	0.4444444444444444
Chr1	13309436	+	CHG	0.5384615384615384
Chr1	13309438	-	CHG	0.4166666666666667
Chr1	13309483	+	CHG	0.5384615384615384
Chr1	13309485	-	CHG	0.45454545454545453
Chr1	13309676	+	CHG	0.17647058823529413
Chr1	13309838	+	CHG	0.18181818181818182
Chr1	13309840	-	CHG	0.11764705882352941
Chr1	13310085	+	CHG	0.375
Chr1	13310087	-	CHG	0.2857142857142857
Chr1	13310101	+	CHG	0.23529411764705882
Chr1	13310103	-	CHG	0.2
Chr1	13310173	+	CHG	0.17647058823529413
Chr1	13310175	-	CHG	0.16666666666666666
Chr1	13310192	+	CHG	0.14285714285714285
Chr1	13310194	-	CHG	0.2222222222222222
Chr1	13310210	+	CHG	0.5
Chr1	13310212	-	CHG	0.42857142857142855
Chr1	13310238	+	CHG	0.18181818181818182
Chr1	13310354	+	CHG	0.25
Chr1	13310356	-	CHG	0.35714285714285715
Chr1	13310366	+	CHG	0.4
Chr1	13310368	-	CHG	0.5
Chr1	13310784	-	CHG	0.2
Chr1	13310811	+	CHG	0.375
Chr1	13310813	-	CHG	0.6923076923076923
Chr1	13310817	-	CHG	0.16666666666666666
Chr1	13310913	+	CHG	0.2
Chr1	13310915	-	CHG	0.25
Chr1	13310996	+	CHG	0.25
Chr1	13311298	+	CHG	0.36363636363636365
Chr1	13311300	-	CHG	0.4
Chr1	13311383	+	CHG	0.2
Chr1	13311429	+	CHG	0.2
Chr1	13311432	-	CHG	0.6
Chr1	13311522	+	CHG	0.25
Chr1	13311524	-	CHG	0.2
Chr1	13311623	+	CHG	0.14285714285714285
Chr1	13311625	-	CHG	0.1875
Chr1	13311703	-	CHG	0.18181818181818182
Chr1	13311742	+	CHG	0.3076923076923077
Chr1	13311744	-	CHG	0.26666666666666666
Chr1	13311827	+	CHG	0.45454545454545453
Chr1	13311829	-	CHG	0.8
Chr1	13311883	+	CHG	0.3333333333333333
Chr1	13311885	-	CHG	0.2
Chr1	13312006	+	CHG	0.8333333333333334
Chr1	13312008	-	CHG	0.5555555555555556
Chr1	13312106	+	CHG	0.3
Chr1	13312128	+	CHG	0.2
Chr1	13312149	+	CHG	0.3
Chr1	13312151	-	CHG	0.5
Chr1	13312177	+	CHG	0.7
Chr1	13312179	-	CHG	0.6363636363636364
Chr1	13312191	+	CHG	0.25
Chr1	13312193	-	CHG	0.18181818181818182
Chr1	13312204	+	CHG	0.2222222222222222
Chr1	13312206	-	CHG	0.36363636363636365
Chr1	13312326	+	CHG	0.4166666666666667
Chr1	13312328	-	CHG	0.36363636363636365
Chr1	13312359	+	CHG	0.2
Chr1	13312483	+	CHG	0.2
Chr1	13312485	-	CHG	0.3333333333333333
Chr1	13312516	+	CHG	0.4
Chr1	13312518	-	CHG	0.3076923076923077
Chr1	13313530	+	CHG	0.18181818181818182
Chr1	13313533	+	CHG	0.36363636363636365
Chr1	13313535	-	CHG	0.19047619047619047
Chr1	13313540	+	CHG	0.2
Chr1	13313649	+	CHG	0.5454545454545454
Chr1	13313651	-	CHG	0.7222222222222222
Chr1	13313658	+	CHG	0.23809523809523808
Chr1	13313671	+	CHG	0.2
Chr1	13313676	+	CHG	0.25
Chr1	13313880	+	CHG	0.42105263157894735
Chr1	13313882	-	CHG	0.17647058823529413
Chr1	13313902	+	CHG	0.3888888888888889
Chr1	13313904	-	CHG	0.09523809523809523
Chr1	13320341	-	CHG	0.1
Chr1	13323960	+	CHG	0.5
Chr1	13324035	+	CHG	0.3
Chr1	13324037	-	CHG	0.42857142857142855
Chr1	13324065	+	CHG	0.7142857142857143
Chr1	13324067	-	CHG	0.2857142857142857
Chr1	13324104	+	CHG	0.6666666666666666
Chr1	13324114	+	CHG	1.0
Chr1	13324121	+	CHG	0.8
Chr1	13324123	-	CHG	0.6
Chr1	13324137	+	CHG	0.16666666666666666
Chr1	13324139	-	CHG	0.2
Chr1	13324146	+	CHG	0.2
Chr1	13324155	-	CHG	0.2
Chr1	13324339	-	CHG	0.14285714285714285
Chr1	13324497	-	CHG	0.125
Chr1	13324649	+	CHG	0.25
Chr1	13324651	-	CHG	0.14285714285714285
Chr1	13324717	+	CHG	0.13333333333333333
Chr1	13324719	-	CHG	0.38461538461538464
Chr1	13324858	-	CHG	0.2
Chr1	13324922	-	CHG	0.8333333333333334
Chr1	13325115	-	CHG	0.6666666666666666
Chr1	13325298	+	CHG	0.4
Chr1	13325327	-	CHG	0.8
Chr1	13325365	-	CHG	0.42857142857142855
Chr1	13325466	-	CHG	0.2
Chr1	13325471	-	CHG	0.4
Chr1	13325510	+	CHG	0.16666666666666666
Chr1	13325529	+	CHG	0.6
Chr1	13325531	-	CHG	0.5
Chr1	13325589	-	CHG	0.8333333333333334
Chr1	13325614	-	CHG	0.8333333333333334
Chr1	13325641	-	CHG	0.6
Chr1	13325647	-	CHG	0.8
Chr1	13325798	-	CHG	0.4
Chr1	13325975	-	CHG	0.4
Chr1	13326001	-	CHG	0.16666666666666666
Chr1	13326150	+	CHG	0.2
Chr1	13326183	+	CHG	0.8
Chr1	13326223	+	CHG	0.6
Chr1	13326225	-	CHG	0.4
Chr1	13326267	-	CHG	0.4
Chr1	13326298	-	CHG	0.25
Chr1	13326316	-	CHG	0.5454545454545454
Chr1	13326373	-	CHG	0.2857142857142857
Chr1	13326394	+	CHG	0.2
Chr1	13326396	-	CHG	0.42857142857142855
Chr1	13326527	+	CHG	0.2
Chr1	13326601	+	CHG	0.5
Chr1	13326603	-	CHG	0.7
Chr1	13326614	+	CHG	0.5
Chr1	13326616	-	CHG	0.2857142857142857
Chr1	13326922	-	CHG	0.2
Chr1	13327004	-	CHG	1.0
Chr1	13327048	+	CHG	0.4
Chr1	13327050	-	CHG	0.75
Chr1	13327059	-	CHG	0.25
Chr1	13327169	+	CHG	0.8
Chr1	13327171	-	CHG	0.8333333333333334
Chr1	13327173	+	CHG	0.4
Chr1	13327175	-	CHG	0.5
Chr1	13327208	+	CHG	0.2
Chr1	13327229	+	CHG	0.2
Chr1	13327558	-	CHG	0.4
Chr1	13327570	-	CHG	0.2
Chr1	13327585	-	CHG	0.6
Chr1	13327770	-	CHG	0.14285714285714285
Chr1	13327786	-	CHG	0.6666666666666666
Chr1	13328050	-	CHG	0.3333333333333333
Chr1	13328165	+	CHG	0.625
Chr1	13328167	-	CHG	0.6923076923076923
Chr1	13328179	+	CHG	0.625
Chr1	13328181	-	CHG	0.3333333333333333
Chr1	13328189	+	CHG	0.42857142857142855
Chr1	13328191	-	CHG	0.4
Chr1	13328193	+	CHG	0.2857142857142857
Chr1	13328196	-	CHG	0.4444444444444444
Chr1	13328216	+	CHG	0.2857142857142857
Chr1	13328239	+	CHG	0.16666666666666666
Chr1	13328241	-	CHG	0.5555555555555556
Chr1	13328262	+	CHG	0.2
Chr1	13328264	-	CHG	0.5454545454545454
Chr1	13328302	+	CHG	0.2
Chr1	13328331	-	CHG	0.3333333333333333
Chr1	13328446	+	CHG	0.8
Chr1	13328461	+	CHG	0.4
Chr1	13328463	-	CHG	0.5
Chr1	13328496	-	CHG	0.4
Chr1	13328681	-	CHG	0.2
Chr1	13328779	-	CHG	0.5714285714285714
Chr1	13328824	-	CHG	0.2
Chr1	13328827	-	CHG	0.2
Chr1	13328856	-	CHG	0.2857142857142857
Chr1	13328871	-	CHG	0.2857142857142857
Chr1	13328888	-	CHG	0.42857142857142855
Chr1	13328921	-	CHG	0.8
Chr1	13328952	-	CHG	0.8333333333333334
Chr1	13328966	-	CHG	0.3333333333333333
Chr1	13329021	-	CHG	0.25
Chr1	13329087	+	CHG	0.3333333333333333
Chr1	13329142	+	CHG	0.5555555555555556
Chr1	13329169	+	CHG	0.2857142857142857
Chr1	13329294	+	CHG	0.8888888888888888
Chr1	13329357	+	CHG	0.2222222222222222
Chr1	13329359	-	CHG	0.4
Chr1	13329393	-	CHG	0.4
Chr1	13329414	+	CHG	0.4
Chr1	13329578	+	CHG	0.5714285714285714
Chr1	13329649	+	CHG	0.46153846153846156
Chr1	13329652	-	CHG	0.4
Chr1	13329664	+	CHG	0.8461538461538461
Chr1	13329674	+	CHG	0.6153846153846154
Chr1	13329676	-	CHG	0.2
Chr1	13329806	+	CHG	0.6
Chr1	13329808	-	CHG	0.5555555555555556
Chr1	13329812	+	CHG	0.16666666666666666
Chr1	13329838	-	CHG	0.25
Chr1	13329839	+	CHG	0.2857142857142857
Chr1	13329978	-	CHG	0.36363636363636365
Chr1	13330046	+	CHG	0.36363636363636365
Chr1	13330048	-	CHG	0.2
Chr1	13330492	-	CHG	0.3
Chr1	13330567	+	CHG	0.3333333333333333
Chr1	13330678	-	CHG	0.16666666666666666
Chr1	13330708	-	CHG	0.3333333333333333
Chr1	13330720	-	CHG	0.2
Chr1	13330988	+	CHG	0.42857142857142855
Chr1	13331285	+	CHG	0.375
Chr1	13331307	+	CHG	0.4444444444444444
Chr1	13331368	-	CHG	0.6
Chr1	13331391	+	CHG	0.4444444444444444
Chr1	13331407	+	CHG	0.2222222222222222
Chr1	13331425	+	CHG	0.25
Chr1	13331427	-	CHG	0.6
Chr1	13331457	+	CHG	0.2727272727272727
Chr1	13331459	-	CHG	0.3333333333333333
Chr1	13331666	-	CHG	0.23076923076923078
Chr1	13331682	+	CHG	0.14285714285714285
Chr1	13331684	-	CHG	0.3333333333333333
Chr1	13331783	+	CHG	0.9285714285714286
Chr1	13331785	-	CHG	0.7647058823529411
Chr1	13331992	-	CHG	0.2222222222222222
Chr1	13332009	-	CHG	0.2222222222222222
Chr1	13332039	-	CHG	0.16666666666666666
Chr1	13332096	+	CHG	0.2222222222222222
Chr1	13332098	-	CHG	0.16666666666666666
Chr1	13332108	-	CHG	0.23076923076923078
Chr1	13332112	-	CHG	0.23076923076923078
Chr1	13332157	+	CHG	0.2
Chr1	13332159	-	CHG	0.375
Chr1	13332307	+	CHG	0.14285714285714285
Chr1	13332309	-	CHG	0.18181818181818182
Chr1	13332373	+	CHG	0.25
Chr1	13332413	+	CHG	0.375
Chr1	13332430	+	CHG	0.42857142857142855
Chr1	13332453	+	CHG	0.75
Chr1	13332489	-	CHG	0.16666666666666666
Chr1	13332536	-	CHG	0.5714285714285714
Chr1	13332767	+	CHG	0.6666666666666666
Chr1	13332867	+	CHG	0.5
Chr1	13332869	-	CHG	1.0
Chr1	13332889	-	CHG	0.6666666666666666
Chr1	13332914	+	CHG	0.14285714285714285
Chr1	13332916	-	CHG	1.0
Chr1	13332947	+	CHG	0.2
Chr1	13332964	+	CHG	0.2857142857142857
Chr1	13332993	-	CHG	0.2
Chr1	13333012	+	CHG	0.6666666666666666
Chr1	13333059	+	CHG	0.75
Chr1	13333061	-	CHG	0.42857142857142855
Chr1	13333064	-	CHG	0.2857142857142857
Chr1	13333093	+	CHG	0.4
Chr1	13333095	-	CHG	0.625
Chr1	13333235	+	CHG	0.375
Chr1	13333243	+	CHG	0.5555555555555556
Chr1	13333295	-	CHG	0.14285714285714285
Chr1	13333376	+	CHG	0.6666666666666666
Chr1	13333379	-	CHG	0.5454545454545454
Chr1	13333383	+	CHG	0.6666666666666666
Chr1	13333385	-	CHG	0.6666666666666666
Chr1	13333396	+	CHG	0.2
Chr1	13333401	+	CHG	0.6
Chr1	13333403	-	CHG	1.0
Chr1	13333416	+	CHG	0.6
Chr1	13333418	-	CHG	0.4
Chr1	13333430	-	CHG	1.0
Chr1	13333574	-	CHG	0.375
Chr1	13333584	-	CHG	0.8333333333333334
Chr1	13333632	-	CHG	0.3333333333333333
Chr1	13333742	+	CHG	0.5714285714285714
Chr1	13333744	-	CHG	0.23076923076923078
Chr1	13333770	+	CHG	0.375
Chr1	13333772	-	CHG	0.5
Chr1	13333782	+	CHG	0.5
Chr1	13333784	-	CHG	0.9
Chr1	13333825	+	CHG	0.5
Chr1	13333827	-	CHG	0.5
Chr1	13333874	+	CHG	0.8
Chr1	13333876	-	CHG	1.0
Chr1	13333966	-	CHG	0.25
Chr1	13334011	-	CHG	0.875
Chr1	13334029	-	CHG	0.7777777777777778
Chr1	13334061	-	CHG	0.5555555555555556
Chr1	13334070	-	CHG	0.3333333333333333
Chr1	13334086	-	CHG	0.2222222222222222
Chr1	13334154	-	CHG	0.7142857142857143
Chr1	13334187	-	CHG	0.625
Chr1	13334261	+	CHG	0.4
Chr1	13334263	-	CHG	0.25
Chr1	13334370	-	CHG	0.42857142857142855
Chr1	13334392	-	CHG	0.625
Chr1	13334413	+	CHG	0.4
Chr1	13334415	-	CHG	0.25
Chr1	13334437	+	CHG	0.8333333333333334
Chr1	13334439	-	CHG	0.3333333333333333
Chr1	13334453	+	CHG	0.5714285714285714
Chr1	13334455	-	CHG	0.2
Chr1	13334475	+	CHG	0.5714285714285714
Chr1	13334477	-	CHG	0.2
Chr1	13334485	+	CHG	0.5
Chr1	13334487	-	CHG	0.16666666666666666
Chr1	13334550	+	CHG	0.8181818181818182
Chr1	13334552	-	CHG	0.4
Chr1	13334582	+	CHG	1.0
Chr1	13334592	+	CHG	0.8571428571428571
Chr1	13334795	-	CHG	0.2
Chr1	13335033	-	CHG	0.42857142857142855
Chr1	13335062	-	CHG	0.25
Chr1	13335071	-	CHG	0.14285714285714285
Chr1	13335130	-	CHG	0.5
Chr1	13335135	-	CHG	0.3333333333333333
Chr1	13335184	-	CHG	0.16666666666666666
Chr1	13335259	+	CHG	0.2
Chr1	13335294	-	CHG	0.4
Chr1	13335301	+	CHG	0.5
Chr1	13335303	-	CHG	1.0
Chr1	13335343	+	CHG	0.16666666666666666
Chr1	13335345	-	CHG	0.8333333333333334
Chr1	13335369	+	CHG	0.2
Chr1	13335371	-	CHG	0.2222222222222222
Chr1	13335433	+	CHG	0.8
Chr1	13335435	-	CHG	1.0
Chr1	13335569	+	CHG	0.25
Chr1	13335573	+	CHG	0.375
Chr1	13335583	+	CHG	0.5
Chr1	13335596	+	CHG	0.7142857142857143
Chr1	13335602	+	CHG	0.5
Chr1	13335658	+	CHG	1.0
Chr1	13335710	+	CHG	0.3333333333333333
Chr1	13335715	+	CHG	0.3333333333333333
Chr1	13335767	+	CHG	0.5
Chr1	13335791	+	CHG	0.25
Chr1	13335803	+	CHG	0.16666666666666666
Chr1	13335814	+	CHG	0.8333333333333334
Chr1	13335838	+	CHG	0.4
Chr1	13335907	+	CHG	0.16666666666666666
Chr1	13335956	+	CHG	0.25
Chr1	13336067	-	CHG	0.5
Chr1	13336082	-	CHG	0.42857142857142855
Chr1	13336097	-	CHG	0.42857142857142855
Chr1	13336134	+	CHG	0.4
Chr1	13336136	-	CHG	0.42857142857142855
Chr1	13336144	+	CHG	0.8
Chr1	13336146	-	CHG	0.875
Chr1	13336165	+	CHG	0.6
Chr1	13336167	-	CHG	0.6666666666666666
Chr1	13336179	-	CHG	0.2
Chr1	13336188	-	CHG	0.6666666666666666
Chr1	13336334	+	CHG	0.16666666666666666
Chr1	13336446	+	CHG	0.6
Chr1	13336458	+	CHG	0.5454545454545454
Chr1	13336470	+	CHG	0.42857142857142855
Chr1	13336520	+	CHG	0.5
Chr1	13336548	+	CHG	0.4444444444444444
Chr1	13336577	+	CHG	0.3
Chr1	13336594	+	CHG	0.2222222222222222
Chr1	13336604	+	CHG	0.25
Chr1	13336609	+	CHG	0.25
Chr1	13336643	+	CHG	0.2
Chr1	13336664	+	CHG	0.6
Chr1	13336685	+	CHG	0.5
Chr1	13336742	+	CHG	0.8
Chr1	13336773	+	CHG	0.2
Chr1	13336853	-	CHG	0.2
Chr1	13336865	-	CHG	0.16666666666666666
Chr1	13336882	-	CHG	0.8571428571428571
Chr1	13336890	-	CHG	0.6666666666666666
Chr1	13336932	+	CHG	0.8
Chr1	13336934	-	CHG	0.75
Chr1	13336960	-	CHG	0.6666666666666666
Chr1	13336978	-	CHG	0.4
Chr1	13337087	+	CHG	0.375
Chr1	13337164	+	CHG	0.4
Chr1	13337214	-	CHG	0.4
Chr1	13337241	+	CHG	0.5
Chr1	13337296	+	CHG	0.8571428571428571
Chr1	13337399	+	CHG	0.8571428571428571
Chr1	13337401	-	CHG	0.6
Chr1	13337431	+	CHG	0.5
Chr1	13337433	-	CHG	0.2
Chr1	13337441	+	CHG	0.5
Chr1	13337443	-	CHG	0.2
Chr1	13337449	-	CHG	0.4
Chr1	13337476	-	CHG	0.4
Chr1	13337698	+	CHG	0.2
Chr1	13337728	+	CHG	0.2
Chr1	13337809	-	CHG	0.7142857142857143
Chr1	13337831	+	CHG	0.6
Chr1	13337833	-	CHG	0.42857142857142855
Chr1	13337865	-	CHG	0.5
Chr1	13337872	-	CHG	0.375
Chr1	13337889	-	CHG	0.625
Chr1	13337922	+	CHG	0.4
Chr1	13337960	+	CHG	0.6
Chr1	13338022	+	CHG	0.3333333333333333
Chr1	13338038	+	CHG	0.16666666666666666
Chr1	13338062	+	CHG	0.42857142857142855
Chr1	13338068	+	CHG	0.8571428571428571
Chr1	13338126	+	CHG	0.4444444444444444
Chr1	13338150	+	CHG	0.2727272727272727
Chr1	13338219	+	CHG	0.3333333333333333
Chr1	13338248	-	CHG	0.8
Chr1	13338323	+	CHG	0.2
Chr1	13338325	-	CHG	0.5714285714285714
Chr1	13338364	+	CHG	0.2
Chr1	13338399	+	CHG	0.16666666666666666
Chr1	13338401	-	CHG	0.4
Chr1	13338412	-	CHG	0.6
Chr1	13338419	-	CHG	1.0
Chr1	13338423	-	CHG	0.4
Chr1	13338485	-	CHG	0.4
Chr1	13338532	-	CHG	0.5714285714285714
Chr1	13338541	-	CHG	0.875
Chr1	13338574	+	CHG	0.2
Chr1	13338576	-	CHG	0.8333333333333334
Chr1	13338579	+	CHG	0.6
Chr1	13338581	-	CHG	0.14285714285714285
Chr1	13338587	+	CHG	0.6
Chr1	13338589	-	CHG	0.7142857142857143
Chr1	13338609	-	CHG	0.16666666666666666
Chr1	13338633	+	CHG	0.3333333333333333
Chr1	13338638	+	CHG	0.5
Chr1	13338680	+	CHG	0.5
Chr1	13338757	-	CHG	0.2
Chr1	13338781	+	CHG	0.6666666666666666
Chr1	13338783	-	CHG	1.0
Chr1	13338797	+	CHG	0.14285714285714285
Chr1	13338799	-	CHG	0.2
Chr1	13338854	+	CHG	0.3333333333333333
Chr1	13338871	+	CHG	0.3333333333333333
Chr1	13338987	-	CHG	0.6
Chr1	13338992	-	CHG	0.6666666666666666
Chr1	13339006	-	CHG	0.5
Chr1	13339019	-	CHG	0.8
Chr1	13339326	+	CHG	0.2
Chr1	13339352	+	CHG	0.2
Chr1	13339368	-	CHG	0.6
Chr1	13339390	-	CHG	0.6
Chr1	13339415	-	CHG	0.6666666666666666
Chr1	13339490	-	CHG	0.2
Chr1	13339540	-	CHG	0.2
Chr1	13339595	+	CHG	0.6666666666666666
Chr1	13339605	+	CHG	0.5
Chr1	13340671	+	CHG	0.08
Chr1	13341449	+	CHG	0.2222222222222222
Chr1	13341847	+	CHG	0.16666666666666666
